session_test_id,vp_id,age,gender,trial_id,choice_reference,choice_non_reference,choice_answer,choice_time,choice_comment
abx_constant_phase_shift,11,25,male,pnoise_1_03,reference,C1,incorrect,82790,
abx_constant_phase_shift,11,25,male,castanets_1_04,reference,C1,incorrect,15714,
abx_constant_phase_shift,11,25,male,square_a_1_02,reference,C1,incorrect,25842,
abx_constant_phase_shift,11,25,male,square_b_1_03,reference,C1,correct,15875,
abx_constant_phase_shift,11,25,male,castanets_1_01,reference,C1,correct,51286,
abx_constant_phase_shift,11,25,male,pnoise_1_02,reference,C1,correct,20357,
abx_constant_phase_shift,11,25,male,pnoise_1_04,reference,C1,correct,32337,
abx_constant_phase_shift,11,25,male,square_b_1_01,reference,C1,correct,20060,
abx_constant_phase_shift,11,25,male,square_a_1_00,reference,C1,incorrect,37464,
abx_constant_phase_shift,11,25,male,castanets_1_02,reference,C1,incorrect,26919,
abx_constant_phase_shift,11,25,male,castanets_1_05,reference,C1,correct,20877,
abx_constant_phase_shift,11,25,male,hotelcalifornia_1_03,reference,C1,correct,15458,
abx_constant_phase_shift,11,25,male,pnoise_1_01,reference,C1,correct,35565,
abx_constant_phase_shift,11,25,male,hotelcalifornia_1_05,reference,C1,correct,13929,
abx_constant_phase_shift,11,25,male,hotelcalifornia_1_04,reference,C1,correct,10992,
abx_constant_phase_shift,11,25,male,square_b_1_00,reference,C1,correct,35133,
abx_constant_phase_shift,11,25,male,square_a_1_04,reference,C1,correct,17946,
abx_constant_phase_shift,11,25,male,hotelcalifornia_1_01,reference,C1,incorrect,21768,
abx_constant_phase_shift,11,25,male,square_b_1_04,reference,C1,correct,34132,
abx_constant_phase_shift,11,25,male,square_a_1_01,reference,C1,correct,45733,
abx_constant_phase_shift,11,25,male,hotelcalifornia_1_00,reference,C1,incorrect,54695,
abx_constant_phase_shift,11,25,male,pnoise_1_05,reference,C1,incorrect,37535,
abx_constant_phase_shift,11,25,male,square_a_1_03,reference,C1,correct,21947,
abx_constant_phase_shift,11,25,male,square_b_1_02,reference,C1,correct,12041,
abx_constant_phase_shift,11,25,male,castanets_2_03,reference,C1,correct,39688,
abx_constant_phase_shift,11,25,male,hotelcalifornia_2_04,reference,C1,correct,11672,
abx_constant_phase_shift,11,25,male,castanets_2_00,reference,C1,correct,37240,
abx_constant_phase_shift,11,25,male,hotelcalifornia_2_00,reference,C1,correct,90780,
abx_constant_phase_shift,11,25,male,castanets_2_01,reference,C1,incorrect,30202,
abx_constant_phase_shift,11,25,male,castanets_2_04,reference,C1,correct,27369,
abx_constant_phase_shift,11,25,male,square_a_2_01,reference,C1,incorrect,34201,
abx_constant_phase_shift,11,25,male,pnoise_2_04,reference,C1,correct,39211,
abx_constant_phase_shift,11,25,male,square_b_2_02,reference,C1,incorrect,24133,
abx_constant_phase_shift,11,25,male,hotelcalifornia_2_02,reference,C1,correct,20701,
abx_constant_phase_shift,11,25,male,square_a_2_05,reference,C1,correct,32131,
abx_constant_phase_shift,11,25,male,square_b_2_01,reference,C1,correct,24707,
abx_constant_phase_shift,11,25,male,pnoise_2_03,reference,C1,correct,60472,
abx_constant_phase_shift,11,25,male,hotelcalifornia_2_03,reference,C1,correct,151384,
abx_constant_phase_shift,11,25,male,hotelcalifornia_2_05,reference,C1,correct,126098,
abx_constant_phase_shift,11,25,male,square_a_2_00,reference,C1,correct,34258,
abx_constant_phase_shift,11,25,male,castanets_2_02,reference,C1,incorrect,19876,
abx_constant_phase_shift,11,25,male,square_b_2_03,reference,C1,correct,24481,
abx_constant_phase_shift,11,25,male,square_a_2_02,reference,C1,correct,49456,
abx_constant_phase_shift,11,25,male,pnoise_2_05,reference,C1,correct,47198,
abx_constant_phase_shift,11,25,male,castanets_2_05,reference,C1,incorrect,23590,
abx_constant_phase_shift,11,25,male,square_a_2_04,reference,C1,correct,73338,
abx_constant_phase_shift,11,25,male,pnoise_2_00,reference,C1,incorrect,27859,
abx_constant_phase_shift,11,25,male,square_a_2_03,reference,C1,correct,16438,
abx_constant_phase_shift,11,25,male,square_b_2_05,reference,C1,correct,21006,
abx_constant_phase_shift,11,25,male,square_b_2_00,reference,C1,correct,40795,
abx_constant_phase_shift,11,25,male,hotelcalifornia_2_01,reference,C1,correct,51984,
abx_constant_phase_shift,11,25,male,pnoise_2_01,reference,C1,incorrect,47212,
abx_constant_phase_shift,11,25,male,square_b_2_04,reference,C1,correct,20273,
abx_constant_phase_shift,11,25,male,pnoise_2_02,reference,C1,correct,83152,
abx_constant_phase_shift,11,25,male,castanets_3_03,reference,C1,incorrect,49631,
abx_constant_phase_shift,11,25,male,castanets_3_02,reference,C1,correct,86815,
abx_constant_phase_shift,11,25,male,square_a_3_05,reference,C1,correct,46244,
abx_constant_phase_shift,11,25,male,hotelcalifornia_3_00,reference,C1,incorrect,28897,
abx_constant_phase_shift,11,25,male,castanets_3_01,reference,C1,incorrect,27131,
abx_constant_phase_shift,11,25,male,pnoise_3_01,reference,C1,correct,26983,
abx_constant_phase_shift,11,25,male,square_a_3_03,reference,C1,correct,34660,
abx_constant_phase_shift,11,25,male,hotelcalifornia_3_05,reference,C1,correct,20192,
abx_constant_phase_shift,11,25,male,castanets_3_05,reference,C1,incorrect,29011,
abx_constant_phase_shift,11,25,male,square_b_3_01,reference,C1,correct,19318,
abx_constant_phase_shift,11,25,male,hotelcalifornia_3_01,reference,C1,incorrect,26796,
abx_constant_phase_shift,11,25,male,pnoise_3_03,reference,C1,correct,71374,
abx_constant_phase_shift,11,25,male,castanets_3_00,reference,C1,correct,14184,
abx_constant_phase_shift,11,25,male,square_b_3_04,reference,C1,correct,36798,
abx_constant_phase_shift,11,25,male,square_a_3_04,reference,C1,incorrect,34765,
abx_constant_phase_shift,11,25,male,square_a_3_01,reference,C1,correct,49072,
abx_constant_phase_shift,11,25,male,square_a_3_00,reference,C1,correct,21445,
abx_constant_phase_shift,11,25,male,pnoise_3_00,reference,C1,correct,76110,
abx_constant_phase_shift,11,25,male,hotelcalifornia_3_04,reference,C1,incorrect,32286,
abx_constant_phase_shift,11,25,male,castanets_3_04,reference,C1,incorrect,30462,
abx_constant_phase_shift,11,25,male,square_b_3_03,reference,C1,correct,50412,
abx_constant_phase_shift,11,25,male,pnoise_3_05,reference,C1,correct,21829,
abx_constant_phase_shift,11,25,male,square_a_3_02,reference,C1,correct,29700,
abx_constant_phase_shift,11,25,male,square_b_3_02,reference,C1,correct,20297,
abx_constant_phase_shift,11,25,male,pnoise_3_04,reference,C1,correct,93872,
abx_constant_phase_shift,11,25,male,hotelcalifornia_3_03,reference,C1,incorrect,76182,
abx_constant_phase_shift,11,25,male,hotelcalifornia_3_02,reference,C1,incorrect,9585,
abx_constant_phase_shift,11,25,male,square_b_3_00,reference,C1,correct,24424,
abx_constant_phase_shift,11,25,male,pnoise_3_02,reference,C1,incorrect,23653,
abx_constant_phase_shift,11,25,male,square_b_3_05,reference,C1,correct,20994,
abx_constant_phase_shift,10,27,male,square_b_2_01,reference,C1,correct,15256,
abx_constant_phase_shift,10,27,male,square_a_2_04,reference,C1,incorrect,11651,
abx_constant_phase_shift,10,27,male,hotelcalifornia_2_05,reference,C1,correct,70270,
abx_constant_phase_shift,10,27,male,castanets_2_00,reference,C1,correct,12828,
abx_constant_phase_shift,10,27,male,castanets_2_01,reference,C1,incorrect,34756,
abx_constant_phase_shift,10,27,male,castanets_2_05,reference,C1,incorrect,17569,
abx_constant_phase_shift,10,27,male,square_b_2_03,reference,C1,correct,17877,
abx_constant_phase_shift,10,27,male,square_a_2_03,reference,C1,correct,20569,
abx_constant_phase_shift,10,27,male,pnoise_2_05,reference,C1,incorrect,15476,
abx_constant_phase_shift,10,27,male,square_a_2_02,reference,C1,incorrect,21760,
abx_constant_phase_shift,10,27,male,square_b_2_00,reference,C1,incorrect,14818,
abx_constant_phase_shift,10,27,male,square_b_2_02,reference,C1,correct,19014,
abx_constant_phase_shift,10,27,male,castanets_2_02,reference,C1,incorrect,24037,
abx_constant_phase_shift,10,27,male,castanets_2_03,reference,C1,incorrect,11371,
abx_constant_phase_shift,10,27,male,pnoise_2_02,reference,C1,correct,20770,
abx_constant_phase_shift,10,27,male,castanets_2_04,reference,C1,incorrect,25219,
abx_constant_phase_shift,10,27,male,hotelcalifornia_2_04,reference,C1,incorrect,48303,
abx_constant_phase_shift,10,27,male,pnoise_2_01,reference,C1,incorrect,23427,
abx_constant_phase_shift,10,27,male,square_a_2_01,reference,C1,correct,10530,
abx_constant_phase_shift,10,27,male,pnoise_2_03,reference,C1,incorrect,26399,
abx_constant_phase_shift,10,27,male,square_a_2_00,reference,C1,correct,10543,
abx_constant_phase_shift,10,27,male,hotelcalifornia_2_02,reference,C1,correct,16188,
abx_constant_phase_shift,10,27,male,square_a_2_05,reference,C1,incorrect,30971,
abx_constant_phase_shift,10,27,male,hotelcalifornia_2_01,reference,C1,incorrect,32105,
abx_constant_phase_shift,10,27,male,pnoise_2_00,reference,C1,incorrect,15351,
abx_constant_phase_shift,10,27,male,hotelcalifornia_2_03,reference,C1,correct,39406,
abx_constant_phase_shift,10,27,male,hotelcalifornia_2_00,reference,C1,correct,32869,
abx_constant_phase_shift,10,27,male,pnoise_2_04,reference,C1,correct,20277,
abx_constant_phase_shift,10,27,male,square_b_2_04,reference,C1,correct,24615,
abx_constant_phase_shift,10,27,male,square_b_2_05,reference,C1,correct,22603,
abx_constant_phase_shift,10,27,male,castanets_3_00,reference,C1,correct,56886,
abx_constant_phase_shift,10,27,male,square_b_3_03,reference,C1,correct,37265,
abx_constant_phase_shift,10,27,male,pnoise_3_03,reference,C1,incorrect,31648,
abx_constant_phase_shift,10,27,male,castanets_3_01,reference,C1,correct,20657,
abx_constant_phase_shift,10,27,male,hotelcalifornia_3_05,reference,C1,correct,31262,
abx_constant_phase_shift,10,27,male,square_b_3_01,reference,C1,incorrect,9383,
abx_constant_phase_shift,10,27,male,square_a_3_02,reference,C1,correct,17651,
abx_constant_phase_shift,10,27,male,square_b_3_00,reference,C1,incorrect,18304,
abx_constant_phase_shift,10,27,male,castanets_3_05,reference,C1,incorrect,46502,
abx_constant_phase_shift,10,27,male,hotelcalifornia_3_00,reference,C1,incorrect,25153,
abx_constant_phase_shift,10,27,male,castanets_3_03,reference,C1,correct,11483,
abx_constant_phase_shift,10,27,male,square_b_3_02,reference,C1,correct,10092,
abx_constant_phase_shift,10,27,male,square_a_3_05,reference,C1,incorrect,10206,
abx_constant_phase_shift,10,27,male,castanets_3_04,reference,C1,incorrect,31517,
abx_constant_phase_shift,10,27,male,pnoise_3_04,reference,C1,incorrect,13572,
abx_constant_phase_shift,10,27,male,hotelcalifornia_3_04,reference,C1,incorrect,16389,
abx_constant_phase_shift,10,27,male,square_b_3_04,reference,C1,incorrect,10982,
abx_constant_phase_shift,10,27,male,square_b_3_05,reference,C1,incorrect,9227,
abx_constant_phase_shift,10,27,male,pnoise_3_02,reference,C1,incorrect,13100,
abx_constant_phase_shift,10,27,male,hotelcalifornia_3_02,reference,C1,correct,35042,
abx_constant_phase_shift,10,27,male,pnoise_3_05,reference,C1,incorrect,13517,
abx_constant_phase_shift,10,27,male,square_a_3_00,reference,C1,correct,20025,
abx_constant_phase_shift,10,27,male,hotelcalifornia_3_01,reference,C1,correct,16547,
abx_constant_phase_shift,10,27,male,pnoise_3_00,reference,C1,correct,14283,
abx_constant_phase_shift,10,27,male,square_a_3_04,reference,C1,correct,9766,
abx_constant_phase_shift,10,27,male,castanets_3_02,reference,C1,correct,10661,
abx_constant_phase_shift,10,27,male,square_a_3_01,reference,C1,correct,19936,
abx_constant_phase_shift,10,27,male,pnoise_3_01,reference,C1,correct,13348,
abx_constant_phase_shift,10,27,male,hotelcalifornia_3_03,reference,C1,incorrect,24499,
abx_constant_phase_shift,10,27,male,square_a_3_03,reference,C1,correct,10396,
